Customer Account,Customer Account Age,Customer Nationality,Suspicious activity found in previous transactions,KYC Complied,Frequency of transaction in last 30 days,Average Transaction Amount
D041EAB56,23.45,India,1,0,6,38392.28
D041EAB56,23.87,USA,0,1,3,20676.315
D041EAB56,17.57,Switzerland,0,1,5,25912.84333
D041EAB56,18,UK,0,1,4,25446.3425
D041EAB56,29.04,India,0,1,8,20639.162
D041EAB56,24.88,Switzerland,0,0,5,19708.705
D041EAB56,25.3,UK,1,1,5,19915.33714
D041EAB56,24.78,India,0,1,9,29296.5425
1FBA1154B,13.04,USA,0,1,8,28327.39
1FBA1154B,16.42,UK,0,0,5,188888.385
1FBA1154B,23.74,UK,0,0,7,182088.8767
1FBA1154B,20.79,USA,0,1,5,201198.2175
1FBA1154B,19.35,UK,0,0,3,220258.76
1FBA1154B,17.9,UAE,0,1,2,248368.2917
1FBA1154B,26.68,USA,0,1,5,214322.6986
1FBA1154B,20.67,USA,0,1,6,188293.9712
1FBA1154B,5.59,Canada,0,1,7,170923.7244
1FBA1154B,28.31,USA,0,0,8,166855.779
6292FC65E,24.13,UK,0,1,5,22605.64
6292FC65E,7.86,USA,1,0,4,14099.68
E71871F80,25.52,USA,0,0,4,48199.19
E71871F80,16.46,USA,0,0,4,26818.04
E71871F80,19.71,India,0,1,2,27990.91333
E71871F80,11.89,USA,0,1,5,21828.6475
E71871F80,17.94,USA,1,1,4,36208.598
E71871F80,18.24,UK,0,0,1,45046.21333
E71871F80,10.44,USA,0,1,3,38829.29429
DB5EC8DED,6.48,India,0,0,4,3475.76
DB5EC8DED,2.3,USA,0,1,8,6013.365
DB5EC8DED,4.03,India,1,1,4,23072.80667
DB5EC8DED,22.75,UK,0,1,5,52698.885
DB5EC8DED,5.22,UK,0,1,3,48265.93
DB5EC8DED,27.44,USA,0,1,3,46139.38
DB5EC8DED,14.32,USA,0,1,3,42705.32571
DB5EC8DED,1.73,USA,0,1,4,56060.705
4B200536D,11.91,USA,0,1,7,98828.79
4B200536D,8.56,UK,0,1,1,50715.595
4B200536D,9.74,USA,0,1,8,166062.8233
4B200536D,14.94,USA,0,1,0.01,138201.5375
4B200536D,29.16,UK,1,1,3,168912.704
4B200536D,26.29,India,0,1,0.01,148697.9383
4B200536D,20.11,UK,0,1,7,148576.3143
4B200536D,24.3,UK,0,0,4,130569.4475
4B200536D,13.33,USA,0,1,4,145975.9544
4B200536D,21.56,India,0,1,7,134548.129
9645FFC79,7.55,UK,0,1,7,29928.49
9645FFC79,7.3,UK,0,1,5,30786.34
9645FFC79,28.92,India,0,1,3,20755.54333
9645FFC79,15.97,UK,0,1,6,30714.6475
9645FFC79,23.34,USA,1,0,2,26434.338
9645FFC79,15.85,Canada,0,0,9,25544.44
9645FFC79,18.37,India,1,1,2,91479.25429
9645FFC79,17.27,USA,0,1,8,82190.2725
9645FFC79,12.46,Canada,0,0,2,76119.11333
AD8190E5A,1.62,USA,0,0,4,24833.47
AD8190E5A,22.04,USA,0,1,1,17108.43
AD8190E5A,1.44,India,0,1,1,14014.02
AD8190E5A,10.39,USA,0,1,3,12398.3825
AD8190E5A,21.48,Canada,0,1,5,35582.854
AD8190E5A,20.78,India,0,1,8,34456.50333
AD8190E5A,18.18,India,0,0,2,35555.90857
AD8190E5A,16.25,USA,0,1,2,34532.51
AD8190E5A,1.17,India,0,1,1,69382.95778
13567C9BC,6.32,USA,0,1,4,57270.92
13567C9BC,15.77,USA,0,0,4,101512.37
13567C9BC,18.46,USA,0,0,4,71915.95
13567C9BC,6.39,Canada,0,0,4,54066.3425
13567C9BC,5.73,USA,0,1,6,48770.402
13567C9BC,16.93,Switzerland,0,1,8,40798.00167
13567C9BC,14.55,USA,0,1,5,36596.20857
13567C9BC,20.06,India,0,1,6,33065.9725
13567C9BC,9.62,UK,0,0,3,30653.72778
C17978606,8.57,USA,0,1,2,141515.27
C17978606,29.23,USA,0,1,4,109011.99
C17978606,29.46,India,0,0,1,172075.76
C17978606,2.3,India,0,1,2,132125.58
BAC2C38A5,15.74,USA,1,1,6,32607.19
BAC2C38A5,21.87,UAE,0,0,3,21268.94
BAC2C38A5,24.52,USA,0,1,7,16223.15
BAC2C38A5,12.59,USA,0,1,5,12563.85
BAC2C38A5,9.71,USA,0,1,4,94170.336
BAC2C38A5,6.98,Canada,0,1,2,80899.85
BAC2C38A5,5.69,USA,0,1,6,90074.62286
BAC2C38A5,22.59,UK,0,0,6,80003.58
6FEF1AD94,23.19,UK,0,0,4,52378.68
6FEF1AD94,6.46,UK,0,1,9,36864.14
6FEF1AD94,23.08,India,0,1,7,35998.56
6FEF1AD94,29.07,India,0,1,7,42058.7775
6FEF1AD94,7.16,USA,0,0,4,35333.386
6FEF1AD94,17.53,USA,0,1,6,32933.305
6FEF1AD94,12.14,USA,0,0,5,29481.18143
6FEF1AD94,28.37,UK,0,1,4,25885.2275
6FEF1AD94,5.26,USA,0,1,6,25215.51222
6FEF1AD94,23.83,Canada,0,1,2,62230.99
986FCB50F,22.93,USA,0,1,4,189061.82
986FCB50F,17.58,USA,0,1,2,130541.775
986FCB50F,23.28,UK,1,1,2,232986.0767
986FCB50F,11.47,Canada,0,1,3,175598.84
986FCB50F,5.23,UK,0,0,4,146403.66
986FCB50F,2.96,UK,0,1,6,126418.2067
986FCB50F,11.91,Switzerland,0,0,3,110358.8029
6E31B09CE,29.24,UAE,0,0,2,357667.16
6E31B09CE,14.63,Switzerland,1,1,9,402550.29
6E31B09CE,29.24,USA,0,1,5,287559.54
6E31B09CE,14.58,USA,0,0,5,224035.8925
6E31B09CE,6.18,India,0,0,7,186668.592
0CB281E84,16.32,India,1,1,5,1926.81
0CB281E84,24.42,USA,0,1,2,3559.155
0CB281E84,14.99,UK,1,1,5,93275.63333
0CB281E84,2.97,USA,0,0,6,78108.9
0CB281E84,28.36,USA,0,1,3,70407.616
0CB281E84,12.29,USA,0,0,8,87259.96333
0CB281E84,9.68,USA,0,1,6,81144.48143
53F18FB71,27.15,USA,0,1,7,41254.36
53F18FB71,4.79,USA,0,1,4,48506.705
53F18FB71,21,USA,1,0,3,60075.72667
53F18FB71,7.31,USA,1,1,5,52773.24
53F18FB71,14.91,Canada,0,0,4,64043.332
53F18FB71,29.24,India,0,1,1,55218.675
53F18FB71,11.36,UK,0,0,8,48685.66714
FDD8F1E9D,14.03,USA,0,0,7,141486.85
FDD8F1E9D,13.09,UK,0,1,4,71066.1
FDD8F1E9D,29.52,UK,0,1,8,55933.04667
FDD8F1E9D,14.29,USA,0,1,8,49513.105
FDD8F1E9D,18.53,USA,0,0,7,148248.974
FDD8F1E9D,12.61,India,0,0,5,134514.8
481FFF71D,24.27,UK,0,1,3,3049.03
481FFF71D,22.88,India,0,0,5,7590.805
481FFF71D,25.5,UK,0,1,7,42034.83333
481FFF71D,26.72,UK,0,1,3,44947.655
969C6C9A0,26.63,USA,0,0,6,6831.83
969C6C9A0,2.77,Canada,0,1,8,8246.12
41426D2BB,8.9,USA,0,1,4,15594.86
41426D2BB,4.36,UK,0,1,3,28329.19
41426D2BB,28.47,India,0,1,6,26353.21667
41426D2BB,19.31,UK,0,1,2,30207.02
41426D2BB,28.84,Canada,0,1,7,47822.868
41426D2BB,24.3,USA,0,1,6,40851.10333
41426D2BB,22.41,USA,0,1,6,42397.32857
9D41D46D3,13.28,Canada,0,1,6,4102.73
9D41D46D3,4.63,USA,0,1,8,12579.575
9D41D46D3,22.67,UK,1,1,12,8728.556667
9D41D46D3,25.53,UK,0,1,6,9601.7125
9D41D46D3,1.17,Canada,0,0,5,96081.258
9D41D46D3,2.81,USA,0,1,7,83064.815
9D41D46D3,13.12,UK,0,0,5,97773.23571
A3C4EC3C4,23.65,USA,0,1,4,40240.47
A3C4EC3C4,22.1,UK,0,1,3,26942.36
A3C4EC3C4,17.83,Canada,0,1,3,34797.94
A3C4EC3C4,24.34,UK,0,1,1,33072.0625
A3C4EC3C4,6.8,UAE,0,1,6,48241.298
A3C4EC3C4,9.09,UK,0,1,5,57730.40833
A3C4EC3C4,10.85,Canada,0,1,5,71625.14
A3C4EC3C4,26.88,Canada,0,1,6,63580.14625
A3C4EC3C4,16.29,UK,0,1,4,56758.82778
35BC2B937,21.57,India,1,0,4,5292.12
35BC2B937,22.17,UK,0,1,1,31129.86
35BC2B937,13.84,Canada,0,1,5,26801.67
35BC2B937,9.57,UK,0,1,8,43277.2675
35BC2B937,17.12,India,0,1,8,37223.614
35BC2B937,5.78,India,0,0,6,36106.015
35BC2B937,10.77,USA,0,1,3,41153.15143
35BC2B937,14.48,USA,0,1,4,48339.7625
35BC2B937,27.19,USA,0,0,5,97547.96667
35BC2B937,13.04,Canada,0,1,6,93888.348
9ABE60B44,12.94,USA,0,1,5,2768.65
9ABE60B44,10.11,Switzerland,0,1,5,20230.645
9ABE60B44,16.69,USA,0,1,5,16677.52333
9ABE60B44,7.35,India,0,1,5,13141.0425
9ABE60B44,16.2,Canada,0,1,3,25273.108
9ABE60B44,1.23,USA,0,1,7,21896.49
9ABE60B44,2.67,UK,0,0,5,19381.93857
9ABE60B44,24.63,UK,0,0,6,17557.895
9ABE60B44,28.39,Canada,0,1,2,16622.21
7B71540EC,27.87,UK,0,1,5,6842.12
7B71540EC,14.85,USA,1,1,3,3705.885
7B71540EC,5.92,Switzerland,0,1,7,5881.44
7B71540EC,11.03,Canada,0,1,5,17167.2275
7B71540EC,14.42,USA,0,1,2,15518.524
7B71540EC,28.33,UK,0,1,7,19796.18167
D322A2461,16.26,USA,0,1,5,29162.64
D322A2461,14.48,India,0,1,4,17276.74
38CF04FA6,11.03,UK,0,0,5,35855.78
38CF04FA6,5.06,Canada,0,1,4,24277.015
38CF04FA6,25.32,USA,0,0,5,138026.8433
38CF04FA6,28.66,USA,0,1,5,104956.45
38CF04FA6,28.57,USA,0,1,7,92075.09
ACEB92F87,8.16,India,1,1,5,17240.56
ACEB92F87,18.77,Canada,0,0,6,105494.875
ACEB92F87,24.88,USA,0,1,5,98122.98333
262AE50E8,27.36,USA,0,0,0.01,35378.88
262AE50E8,24.26,Switzerland,0,0,7,32806.105
262AE50E8,2.86,UK,0,0,4,42321.85333
262AE50E8,13.14,UK,0,0,2,48486.6125
262AE50E8,24.01,USA,0,0,5,39138.342
262AE50E8,28.99,USA,1,1,6,33827.48333
262AE50E8,12.03,USA,0,1,4,33989.34
262AE50E8,7.47,India,0,1,4,40639.66625
262AE50E8,8.03,USA,0,0,2,37748.69
A753965D5,7.18,USA,0,1,3,660.6
A753965D5,29.46,USA,0,1,8,879.89
A753965D5,10.53,USA,0,1,6,4302.73
A753965D5,17.67,India,0,0,11,12662.585
A753965D5,27.31,USA,0,1,2,20721.096
A753965D5,4.73,UK,1,1,7,22553.625
6E3447900,8.6,UK,0,1,3,52259.16
6E3447900,18.48,USA,0,1,5,39746.115
6E3447900,4.96,USA,1,1,8,163273.9
6E3447900,9.45,UK,0,0,3,122721.8325
6E3447900,18.29,Canada,0,1,2,112786.856
6E3447900,19.49,UK,0,0,3,99586.36167
6E3447900,28.58,USA,1,1,6,85964.45
6E3447900,13.76,USA,0,1,8,77407.92375
6E3447900,19.91,USA,0,1,2,69031.02444
09DA9F203,2.72,Switzerland,0,1,2,112171.88
09DA9F203,24.4,USA,0,1,6,60116.64
09DA9F203,17.3,USA,0,1,1,47569.18
09DA9F203,1,UK,0,0,5,40937.4425
09DA9F203,27.94,USA,0,1,5,38612.534
09DA9F203,3.51,USA,0,1,4,36358.87
73ADC81F6,17.82,USA,0,1,5,9643.3
73ADC81F6,29.59,India,0,0,8,13745.32
73ADC81F6,7.54,USA,0,1,2,12192.56333
73ADC81F6,14.46,Canada,1,1,7,20516.5075
73ADC81F6,17.9,USA,0,1,8,20645.394
73ADC81F6,16.24,UK,0,1,8,18992.36667
73ADC81F6,29.32,USA,0,0,6,31502.43143
D524501D4,17.98,USA,0,1,6,12091.8
D524501D4,6.78,UK,0,1,5,8643.81
D524501D4,26.57,UK,0,0,1,30320.30667
58963FAF0,26.87,UK,0,1,4,87793.09
58963FAF0,9.08,USA,0,0,5,110763.285
58963FAF0,13.96,India,0,1,9,99568.30333
58963FAF0,23.51,India,1,1,2,82220.625
D24F96CC3,26.04,UK,0,1,5,11540.76
D24F96CC3,29.69,India,0,1,7,7443.81
D24F96CC3,18.49,USA,0,0,4,164839.5033
7C426F69D,29.3,USA,0,1,7,38961.05
7C426F69D,23.58,India,0,0,2,218517.44
7C426F69D,13.05,USA,0,1,10,173941.2433
7C426F69D,28.56,UK,0,1,7,131616.8725
7C426F69D,7.11,USA,0,1,5,113800.698
3E10B94B7,26.05,USA,0,0,5,348882.5
3E10B94B7,8.59,USA,0,1,6,183148.5
EDD04223D,17.31,Canada,0,1,3,75437.71
EDD04223D,13.91,USA,0,1,6,57152.52
EDD04223D,21.84,USA,0,1,11,47584.63
EDD04223D,23.77,UK,0,1,3,37740.545
C85B26155,15.58,USA,0,1,4,19296.75
C85B26155,14.63,UK,0,0,4,80124.28
C85B26155,23.16,USA,0,1,4,93935.66
C85B26155,7.84,USA,0,0,2,95103.0375
C85B26155,6.32,USA,0,1,5,85429.626
C85B26155,7.97,UK,0,1,2,102061.8783
C85B26155,8.87,India,0,1,3,343840.61
C85B26155,17.13,USA,0,1,3,300962.4325
C85B26155,10.38,India,0,1,10,268486.7089
F708376DE,3.23,UK,0,0,5,22688
F708376DE,20.61,USA,0,0,4,17773.72
F708376DE,14.9,India,0,1,10,12236.47333
F708376DE,4.42,USA,0,1,4,13812.8175
F708376DE,6.35,Switzerland,0,1,4,25659.834
11783AD08,25.31,UK,0,0,5,100549.9
11783AD08,22.67,UK,0,1,7,61936.92
11783AD08,23.55,UK,0,0,8,62921.46667
11783AD08,9.24,USA,0,0,6,186757.0375
11783AD08,6.14,USA,0,0,4,150337.496
11783AD08,7.44,USA,0,0,4,126866.4133
11783AD08,2.92,India,0,1,5,123892.9329
11783AD08,18,USA,0,1,9,108942.2713
68EF1D9F0,27.05,USA,0,0,8,64248
68EF1D9F0,29.93,USA,0,1,6,343990.68
68EF1D9F0,16.5,UK,0,1,9,264530.27
68EF1D9F0,1.53,UAE,0,1,4,229996.175
A6AFAF667,20.8,USA,1,1,4,9829.96
A6AFAF667,8.75,India,0,1,6,10585.15
A6AFAF667,25.32,USA,0,1,10,16157.63667
A6AFAF667,16.69,UK,0,1,3,16986.305
A6AFAF667,29.73,USA,0,0,6,14782.226
8B4E208E3,7.86,UK,0,1,7,31556.87
8B4E208E3,2.44,USA,0,1,7,17446.235
12C4DA6E9,7.52,UK,0,0,5,116485.03
12C4DA6E9,1.44,UK,1,1,4,100337.4
12C4DA6E9,14.14,Canada,0,1,2,72602.44667
12C4DA6E9,26.91,India,0,1,7,59249.4975
12C4DA6E9,19.17,USA,1,1,6,52579.288
12C4DA6E9,5.86,UK,0,0,3,44238.82833
12C4DA6E9,1.9,USA,0,1,7,57986.95714
561DB35DD,7.98,India,0,1,8,26086.2
561DB35DD,23.42,USA,0,0,7,16585.15
561DB35DD,13.98,India,0,0,3,29400.40667
561DB35DD,22.38,UK,1,0,8,23036.8675
043BF5DAF,17.61,USA,0,1,2,86885.05
043BF5DAF,5.49,Switzerland,0,1,7,100405.575
043BF5DAF,8.3,UK,0,1,5,69272.54
043BF5DAF,11.09,USA,0,0,2,53222.2725
043BF5DAF,7.27,UK,0,0,3,43061.748
043BF5DAF,13.59,UK,1,1,4,36802.42667
604536209,16.61,USA,0,1,3,15534.29
604536209,8.65,Canada,0,1,5,20483.415
604536209,23.86,UAE,0,0,5,14448.56333
604536209,6.33,UK,1,1,8,54592.18
604536209,16.55,USA,0,1,6,72896.136
604536209,12.98,USA,0,1,4,73975.18833
604536209,21.02,UK,0,1,5,65535.69714
72FB64565,15.24,India,0,1,6,20209.91
72FB64565,28.72,India,0,1,5,413489.2
72FB64565,24.29,USA,0,1,3,277695.88
72FB64565,4.34,USA,0,1,3,224388.8575
C4B61B3EE,12.4,USA,0,1,4,336275.14
C4B61B3EE,17.93,USA,0,1,10,200512.055
C4B61B3EE,15.5,USA,0,1,8,135828.9367
C4B61B3EE,18.78,India,0,0,4,261238.0075
C4B61B3EE,3.32,Switzerland,0,0,7,210220.71
C4B61B3EE,26.67,USA,1,1,3,175450.4267
C4B61B3EE,23.25,UK,0,1,4,152650.4743
C4B61B3EE,3.59,USA,0,1,3,175283.6925
C4B61B3EE,17.2,USA,0,1,5,164379.5744
E7B61174F,14.23,USA,0,1,2,30002.91
E7B61174F,18.19,UK,0,1,8,30336.41
E7B61174F,22.2,India,0,0,5,35382.55667
E7B61174F,12.39,USA,0,1,11,27101.825
E7B61174F,12.8,Canada,0,0,9,35619.528
FEF8D4CD3,1.9,India,0,1,4,4697.81
FEF8D4CD3,15.84,UK,0,1,1,23510.45
FEF8D4CD3,18.9,USA,0,1,3,40887.72667
FEF8D4CD3,25.42,India,0,1,6,37579.5325
FEF8D4CD3,20.73,UK,0,1,6,37320.236
FEF8D4CD3,12,Switzerland,1,1,4,32580.32833
FEF8D4CD3,28.65,UK,0,1,3,30739.15286
FEF8D4CD3,6.8,USA,0,1,4,35032.06375
FEF8D4CD3,15.48,Canada,0,1,1,35379.65
FEF8D4CD3,21.77,Canada,0,1,5,32628.551
970BBFCB7,2.23,India,0,0,7,18717.89
970BBFCB7,26.26,UAE,0,1,5,18150.775
970BBFCB7,16.74,USA,0,1,6,60049.93
970BBFCB7,9.7,UAE,0,1,7,45373.7825
970BBFCB7,11.78,Canada,0,0,6,36552.832
970BBFCB7,20.02,UK,0,0,7,32134.925
970BBFCB7,22.39,India,0,1,5,29728.15
970BBFCB7,6.01,UK,0,1,6,26573.48375
970BBFCB7,14.66,India,0,1,1,24266.18889
970BBFCB7,2.25,UK,0,1,5,22156.69
0AB7F3E58,17.03,USA,0,1,3,87719.37
0AB7F3E58,15.37,Switzerland,0,1,1,63941.965
0AB7F3E58,5.16,UAE,0,1,8,44610.11667
0AB7F3E58,7.43,UK,0,1,6,48186.9475
0AB7F3E58,6.59,UK,0,1,2,53935.88
0AB7F3E58,24.54,Canada,0,0,11,50848.52167
0AB7F3E58,18.67,Canada,0,1,8,43865.25571
0AB7F3E58,29.97,USA,0,0,5,39178.66875
A779CEDDB,16.36,UK,0,1,1,168811.52
A779CEDDB,29.42,Canada,0,1,6,106305.265
A779CEDDB,7.44,UK,0,1,5,84614.15
D8ED32C20,23.78,India,0,1,3,3212.22
D8ED32C20,15.83,Canada,0,1,5,35898.575
D8ED32C20,16.81,USA,0,0,4,40568.71333
D8ED32C20,6.14,USA,0,1,4,32001.2775
D8ED32C20,15.14,USA,1,0,5,27784.016
D8ED32C20,27.82,India,0,1,7,31476.85
23E3B694A,24.75,USA,0,0,2,2867.28
23E3B694A,27.42,USA,0,0,4,3992.11
23E3B694A,6.19,USA,0,1,11,87026.09
23E3B694A,10.97,UK,0,0,4,69754.4875
23E3B694A,13.55,USA,0,1,10,56039.57
23E3B694A,16.16,USA,0,1,7,56102.835
A84AD6CC5,28.11,India,0,1,7,8881.62
A84AD6CC5,14.1,USA,0,1,1,94855.67
A84AD6CC5,7.16,USA,0,1,6,63772.47333
6011457DC,25.17,UK,0,0,5,25229.24
6011457DC,6.29,USA,0,0,8,16759.19
6011457DC,27.4,UK,0,0,4,53438.97333
6011457DC,1.51,USA,0,1,2,42762.545
6011457DC,15.21,Canada,0,1,2,35639.162
14BDA30E8,17.27,Canada,0,1,5,5682.6
14BDA30E8,28.36,USA,0,0,2,27627.135
14BDA30E8,24.48,USA,0,1,4,22400.17333
14BDA30E8,18.82,Canada,0,1,4,20996.845
14BDA30E8,18.09,USA,0,1,7,19075.398
14BDA30E8,26.26,UK,1,1,5,34746.35333
14BDA30E8,20.66,UK,0,1,2,31333.75143
14BDA30E8,6.86,India,0,1,3,55715.84875
14BDA30E8,24.96,UK,0,1,3,50016.47333
0353B77D6,11.19,USA,0,1,6,9100.65
0353B77D6,12.36,Canada,0,1,8,28696.1
0353B77D6,22.53,USA,0,0,6,21771.26
0353B77D6,23.79,USA,0,1,4,23943.4825
0353B77D6,7.87,UK,0,1,7,22423.454
D67DC0567,12.99,UK,0,1,5,7716.79
D67DC0567,4.18,USA,0,1,2,5049.815
D67DC0567,5.07,USA,0,1,2,11788.93333
D67DC0567,23.26,India,0,1,10,16718.095
D67DC0567,1.56,USA,0,0,4,18039.83
D67DC0567,9.02,USA,1,0,3,15549.70833
4CEE740B3,27.7,USA,1,0,7,32295.75
4CEE740B3,26.54,UK,0,1,4,19500.3
4CEE740B3,6.61,USA,0,1,7,99841.43333
4CEE740B3,24.77,India,0,1,4,81361.8125
4CEE740B3,24.28,USA,0,0,5,89691.102
4CEE740B3,22.13,UK,0,1,8,77221.93
4CEE740B3,26.83,USA,0,0,7,72034.81286
4CEE740B3,3.04,UK,1,1,6,63644.16375
4CEE740B3,16.22,UK,0,1,6,64563.42889
BCAF8600A,27.23,USA,0,0,4,3629.01
BCAF8600A,10.46,USA,0,0,4,5769.12
BCAF8600A,28.18,Canada,1,1,8,28584.85667
BCAF8600A,26.09,UK,0,0,1,28921.1525
BCAF8600A,28.68,India,0,1,4,24342.072
BCAF8600A,6.97,Canada,0,0,4,27846.28833
BCAF8600A,8.54,Canada,0,1,7,25232.51857
BCAF8600A,11.79,UAE,0,0,9,33524.865
BCAF8600A,6.23,India,1,1,7,33921.67222
BCAF8600A,11.16,USA,0,1,6,31259.843
AD510058A,16.57,UK,0,1,6,50719.89
AD510058A,5.63,UK,0,1,4,71908.545
AD510058A,2.1,USA,0,1,4,53480.43333
AD510058A,1.18,UK,0,1,6,58840.145
AD510058A,15.6,UK,0,1,6,71934.566
AD510058A,12.94,UK,0,0,9,62760.52333
970ED1EC3,13.11,India,0,1,5,13001.06
970ED1EC3,9.97,India,0,0,6,21943.78
970ED1EC3,2.81,Canada,0,0,6,16753.66333
8360DA9C1,9.05,UK,0,1,7,109609.4
8360DA9C1,1.96,USA,1,1,4,76756.35
8360DA9C1,24.09,USA,0,1,4,56169.30333
8360DA9C1,6.71,India,0,1,7,207243.4275
8360DA9C1,27.93,USA,0,0,4,173298.96
302EC6B57,28.58,UK,0,1,3,4701.7
302EC6B57,4.51,Switzerland,0,0,3,31623.07
302EC6B57,13.16,UK,0,1,4,22365.79
302EC6B57,10.57,Canada,0,1,4,36325.4925
302EC6B57,5.55,USA,0,0,5,29701.18
9CC12B729,7.28,USA,0,0,7,17604.55
9CC12B729,11.95,UK,0,1,3,35401.955
9CC12B729,15.08,USA,0,1,4,72481.19
9CC12B729,27.35,UK,0,0,8,56064.495
9CC12B729,10.61,UK,1,0,4,52237.81
BDC8D8C25,27.61,UAE,0,0,4,306.09
BDC8D8C25,9.58,UK,1,0,2,918.52
BDC8D8C25,20.92,UK,0,1,3,471768.6467
1A39DA789,5.42,UK,0,1,3,5793.3
1A39DA789,4.87,USA,0,1,2,5046.815
1A39DA789,4.72,USA,1,1,3,28175.57667
000A367A1,9.94,India,0,1,3,3776.54
000A367A1,3.61,Canada,0,0,2,101490.555
000A367A1,26.95,UK,0,1,8,71629.71
000A367A1,14.14,UAE,0,1,5,60996.44
01B92F72F,11.12,USA,0,1,2,103267.4
01B92F72F,13.38,USA,0,1,7,150804.68
01B92F72F,11.87,India,0,1,4,105181.58
01B92F72F,13.17,UAE,0,1,3,90780.3475
01B92F72F,24.16,USA,0,1,6,79479.014
2AAD96CE0,18.69,USA,0,1,7,11732.81
2AAD96CE0,7.46,UK,0,1,5,6422.82
2AAD96CE0,29.36,UK,0,1,1,6531.393333
2AAD96CE0,10.27,USA,1,1,2,6439.72
2AAD96CE0,2.76,USA,0,1,7,6158.304
2AAD96CE0,6.14,USA,1,1,2,5685.541667
2AAD96CE0,20.04,USA,0,1,6,8039.715714
2AAD96CE0,2.89,UK,0,1,3,8206.32875
E00E9023E,5.09,UK,0,1,3,21568.35
E00E9023E,13.13,USA,0,1,10,12266.715
E00E9023E,10.19,UK,0,1,2,9871.343333
A57904731,11.55,UK,0,1,6,18259.37
A57904731,22.21,UK,0,0,5,10541
A57904731,10.14,UAE,0,1,7,15765.33
A57904731,15.7,India,0,0,5,14623.785
7E72AE8F7,29.97,USA,1,0,4,362599.37
7E72AE8F7,18.29,UK,0,0,8,322748.4
7E72AE8F7,23.92,UK,0,0,7,220448.32
7E72AE8F7,3.3,UK,0,1,10,186710.5325
7E72AE8F7,21.32,USA,0,0,2,154387.056
7E72AE8F7,16.87,USA,0,0,4,136468.6633
7E72AE8F7,21.44,Canada,0,0,3,117141.3857
7E72AE8F7,13.53,India,0,1,8,120925.1288
7E72AE8F7,28.51,UK,0,1,4,111947.0211
FAF961D66,10.19,UK,0,1,1,2843.6
FAF961D66,19.34,UK,0,1,2,4078.925
FAF961D66,1.27,UK,0,1,4,18327.79
FAF961D66,7.86,Canada,0,1,5,19262.0525
FAF961D66,23.17,USA,0,0,3,97400.332
FAF961D66,16.11,UAE,0,1,6,84059.305
FAF961D66,7.84,USA,0,0,3,72713.2
FAF961D66,19.26,UK,0,1,6,88828.02125
FAF961D66,15.89,UK,0,1,4,82580.56667
FAF961D66,17.37,India,0,1,6,75213.526
32E0725AE,26.46,USA,0,1,5,65871.6
32E0725AE,12.45,USA,0,1,2,43215.045
32E0725AE,9.73,India,0,1,6,32534.66333
32E0725AE,21.58,USA,0,0,3,26510.905
32E0725AE,5.71,USA,1,0,3,22577.866
32E0725AE,21.84,USA,0,1,6,43540.87167
32E0725AE,14.32,USA,0,1,2,44051.45
9C228EB86,8.1,UK,0,1,3,755.92
9C228EB86,11.11,Canada,0,1,6,2339.4
9C228EB86,5,India,0,1,5,27290.45333
9C228EB86,19.53,USA,0,1,7,43003.845
9C228EB86,18.53,UK,0,0,4,35122.108
9C228EB86,28.12,USA,0,1,11,32048.85833
9C228EB86,13.1,USA,0,1,4,34160.20429
9C228EB86,16.69,UK,0,1,3,33878.87125
A494B9FED,20.36,USA,0,1,4,11452.05
A494B9FED,24.48,Switzerland,0,0,3,34597.02
A494B9FED,1.34,Canada,0,1,4,29042.22333
A494B9FED,3.25,USA,0,0,2,26285.635
A494B9FED,29.92,India,0,0,7,62891.004
A494B9FED,18.66,UK,0,0,9,53329.27
59A5381BE,8.57,USA,1,0,3,1914238.68
59A5381BE,17.41,UK,0,1,3,957858.5
59A5381BE,10.32,UK,0,0,4,644725.2567
59A5381BE,27.13,USA,0,0,6,485104.5425
59A5381BE,14.07,USA,0,0,2,394085.946
59A5381BE,10.72,UK,0,1,4,329863.1417
59A5381BE,4.24,India,0,0,6,288151.6686
59A5381BE,16.58,UK,0,1,1,252971.0313
55473A0D4,10.81,UK,0,0,5,23847.99
55473A0D4,25.42,USA,0,1,6,314373.02
55473A0D4,24.98,Canada,0,1,4,221551.1067
55473A0D4,26.21,India,0,0,1,166608.5775
84A14186B,24.86,USA,0,1,8,3437.79
84A14186B,25.12,India,0,0,6,99242.545
84A14186B,3.83,UK,0,1,9,67480.27333
84A14186B,29.87,USA,0,1,3,51228.86
84A14186B,25.07,India,0,0,6,43126.408
84A14186B,15.56,USA,0,1,5,37955.97833
84A14186B,18.42,UK,0,0,6,47790.66429
84A14186B,13.5,USA,0,1,3,54192.28625
6EBADDE9B,19.22,UK,0,1,7,13581.04
6EBADDE9B,13.93,USA,0,1,7,37814.6
6EBADDE9B,13.76,India,0,1,4,33954.52333
6EBADDE9B,19.04,UK,0,1,3,26306.4725
6EBADDE9B,12.98,UK,0,1,7,81664.17
6EBADDE9B,7.44,Canada,0,0,6,73809.05
ECF12DFBA,19.07,UK,0,0,3,10730.77
ECF12DFBA,21.15,USA,0,1,5,23278.675
ECF12DFBA,10.85,USA,0,1,3,23872.44333
6E54F8E46,19.6,UK,0,1,8,12416.77
6E54F8E46,8.11,UK,1,0,2,172245.74
